symbol,name,description,isin,assetclass,domicile,website,etfcompany,expenseratio,totalasset,avgvolume,inceptiondate,nav,navcurrency,holdingscount,returns_12m,volatility_12m,returns_24m,volatility_24m,returns_36m,volatility_36m,returns_5y,ten_year_return,ten_year_volatility,sharpe_12m,sharpe_24m,sharpe_36m,ten_year_sharpe,max_drawdown,dividends_12m,dividends_24m,dividends_36m,dividends_all_time,size_category,liquidity_category,etf_type
SMRI,Bushido Capital US Equity ETF,"The fund is an actively managed exchange-traded fund (“ETF”) that seeks to achieve its investment objective by investing, under normal circumstances, at least 80% of the fund’s net assets (plus the amount of any borrowings for investment purposes) in U.S. listed common stock.",,Large Value,,,Bushido,,421162592,18412,,32.1203,USD,,17.566506624918787,19.365158232317693,32.16880840461462,16.328657861988802,32.16880840461462,16.328656183745462,32.16880840461462,32.16880840461462,16.32865394335383,0.803840920800766,1.8475987836602337,1.8475989735546328,1.847599227056562,-18.446336041956258,0.0,0.0,0.0,0.0,Small,Low,Equity
WIP,SPDR FTSE International Government Inflation-Protected Bond ETF,"The fund generally invests substantially all, but at least 80%, of its total assets in the securities comprising the index and in securities that the Adviser determines have economic characteristics. The index is designed to measure the total return performance of inflation-linked bonds outside the United States with fixed-rate coupon payments that are linked to an inflation index. It is non-diversified.",,Global Bond,,,SPDR State Street Global Advisors,,351947200,74287,,38.56558,USD,,8.410784947163762,10.399050734217568,6.378224881869676,10.7479424708972,6.770518738287379,12.599873219255189,2.14352753357403,9.62508226037233,10.055500896941863,0.6164778988979627,0.4073547000949101,0.3786164079013945,0.7582995952684279,-10.343726461507806,0.0,0.0,0.0,0.0,Small,Low,Equity
NANR,SPDR S&P North American Natural Resources ETF,"The fund generally invests substantially all, but at least 80%, of its total assets in the securities comprising the index. The index comprises publicly traded U.S. and Canadian companies in the natural resources and commodities businesses that meet certain investability requirements and are classified within the subindustries of one of three natural resources categories: energy, metals & mining, or agriculture. The fund is non-diversified.",,Natural Resources,,,SPDR State Street Global Advisors,,618639168,53362,,55.72036,USD,,6.935370057043011,21.62403168531204,18.154937729459665,20.0294605415591,20.89128053721452,22.59712512303576,128.4473706546015,196.0055591517259,24.38793521753816,0.2282354247748964,0.806558803515442,0.8360037143820804,7.954980912537858,-18.41865871531813,0.0,0.0,0.0,0.0,Small,Low,Equity
CRTC,Dbx Etf Trust - Xtrackers Us National Critical Technologies ETF,The fund will invest at least 80% of its total assets in component securities of the underlying index. The underlying index’s investment universe is derived from large and mid-cap companies in developed market countries included in the Solactive GBS Developed Markets Large & Mid Cap USD Index (the “Parent Index”). The fund is non-diversified.,,Technology,,,Xtrackers,,112123992,11351,,32.945,USD,,12.029840481081957,20.006890275381007,37.13849091102694,17.204961877300047,37.13848025985602,17.2049623839272,37.13848025985602,37.13848025985602,17.204962463735857,0.5013193126481996,2.0423463394817576,2.042345660266147,2.042345650792319,-19.065332295674096,0.0,0.0,0.0,0.0,Small,Low,Equity
KOKU,Xtrackers MSCI Kokusai Equity ETF,"The fund will normally invest at least 80% of its net assets, plus the amount of any borrowings for investment purposes, in the equity securities of issuers from developed markets (excluding Japan). The index is designed to track the performance of equity markets in developed markets (excluding Japan).",,Global Large-Stock Blend,,,Xtrackers,,637320768,1243,,106.873,USD,,14.434619112892545,19.08604134464502,40.94959148326831,15.542599774644303,60.36542360576098,16.742779820076287,103.05948431776032,128.8182954736542,17.527680480295775,0.6515033101079041,2.505989477179321,3.4860055637699383,7.235315341138291,-17.73184252274813,0.0,0.0,0.0,0.0,Small,Very Low,Equity
PXI,Invesco DWA Energy Momentum ETF,"The fund generally will invest at least 90% of its total assets in the securities that comprise the underlying index. The underlying index is composed of at least 30 securities of companies in the energy sector that have powerful relative strength or ""momentum"" characteristics.",,Equity Energy,,,Invesco,,42754324,7530,,42.03,USD,,-6.0728236470240615,30.72347492983506,18.1843216287505,26.62398556195292,15.18479775790167,31.91311458658127,222.9332310016732,13.756757647514718,38.23840191207446,-0.2627575059611722,0.6078850062132978,0.4131466930979395,0.3074594402388534,-30.73655876089128,0.0,0.0,0.0,0.0,Micro,Very Low,Equity
PGHY,Invesco Global Short Term High Yield Bond ETF,"The fund invests at least 80% of its total assets in the components that comprise the underlying index. The underlying index is composed of U.S. dollar denominated, below investment grade corporate debt that is publicly issued in the U.S. domestic and eurobond markets by non-U.S. issuers.",,High Yield Bond,,,Invesco,,168732976,61641,,19.7,USD,,9.27650242040614,6.089224616370572,20.734280385026537,5.653358381763388,26.937115638220945,5.637816385566493,28.96481729721581,51.70518725141786,7.403370453911903,1.1949801294640423,3.313832083502721,4.423186910106375,6.71385925651659,-5.033476822834659,0.0,0.0,0.0,0.0,Small,Low,Equity
DFUS,Dimensional U.S. Equity ETF,"As a non-fundamental policy, under normal circumstances, the fund will invest at least 80% of its net assets in securities of U.S. companies. The fund may purchase or sell futures contracts and options on futures contracts for U.S. equity securities and indices, to increase or decrease equity market exposure based on actual or expected cash inflows to or outflows from the Portfolio.",,Large Blend,,,Dimensional Fund Advisors,,14544699392,550401,,65.0736,USD,,13.649270341284804,20.238837363471728,43.59112736489199,16.427110503226793,64.30649253901113,17.55835008555907,50.282691525505086,50.282691525505086,18.161071113390417,0.5755898983757884,2.5318589874173067,3.548539141513948,2.658581711620829,-19.43522024066986,0.0,0.0,0.0,0.0,Large,Medium,Equity
PSH,PGIM ETF Trust - PGIM Short Duration High Yield ETF,"The fund will seek to achieve its investment objective by investing primarily in a diversified portfolio of high yield fixed income instruments that are rated below investment grade by a NRSRO or, if unrated, are considered by the subadviser to be of comparable quality. Under normal circumstances, the fund invests at least 80% of its investable assets in high yield fixed income instruments that are rated below investment grade (commonly referred to as junk bonds) and other investments (including derivatives) with similar economic characteristics.",,High Yield Bond,,,PGIM Investments,,49039516,7758,,50.108,USD,,8.680172687379839,3.620644659011074,12.400027591728737,3.389237976341468,12.400037104953698,3.389247228424365,12.400037104953698,12.40000856528367,3.389241802191411,1.8450230046061549,3.0685445118713988,3.068538942138073,3.06853543425531,-3.057135656598886,0.0,0.0,0.0,0.0,Micro,Very Low,Equity
IEO,iShares U.S. Oil & Gas Exploration & Production ETF,The fund generally will invest at least 80% of its assets in the component securities of its underlying index and in investments that have economic characteristics that are substantially identical to the component securities of its underlying index. The fund is non-diversified.,,Equity Energy,,,iShares,,461919552,91951,,87.46127,USD,,-7.078506763500991,30.406900657500767,14.863572999842178,25.81930867695856,21.5112238020428,29.324115338060665,220.57951867943285,63.07899135071118,35.98355844612744,-0.2985673175230869,0.498215237316628,0.6653644475582384,1.6974138742324556,-25.615018979161608,0.0,0.0,0.0,0.0,Small,Low,Equity
IBTO,Ishares Ibonds Dec 2033 Term Treasury ETF,"The fund will invest at least 80% of its assets in the component securities of the underlying index, and the fund will invest at least 90% of its assets in U.S. Treasury securities that BFA believes will help the fund track the underlying index, in each case except during the last months of the fund's operations.",,Target Maturity,,,iShares,,344892768,57740,,23.96408,USD,,5.63366374223182,6.584476814709501,6.223962545236494,7.461189495762071,6.223962545236494,7.461198208030073,6.223953748333155,6.223980139047547,7.461196209788051,0.5518530696492601,0.5661245499307704,0.5661238888802711,0.5661263985399918,-6.907552144854745,0.0,0.0,0.0,0.0,Small,Low,Equity
VETZ,Academy Veteran Impact ETF,"The fund will primarily invest in MBS that are issued and/or guaranteed by government-sponsored enterprises (each a “GSE”), such as the Government National Mortgage Association (Ginnie Mae), the Federal National Mortgage Association (Fannie Mae), and the Federal Home Loan Mortgage Corporation (Freddie Mac). The fund will only invest in MBS where the relevant GSE provides a reliable mechanism to determine whether loans included in MBS are made to U.S.service members,military veterans,or their survivors.",,Intermediate Government,,,Academy Asset Management,,73748520,6108,,19.5823,USD,,5.571691280772328,5.871787409654036,9.919633273623262,6.7468910104029165,9.919621739486283,6.746898069875221,9.919644807762662,9.91959867121961,6.74689274202524,0.6082800741218886,1.1738196543285069,1.1738167165808024,1.173814224419159,-4.766794819862485,0.0,0.0,0.0,0.0,Micro,Very Low,Equity
GAST,Gabelli Automation ETF,"The fund will primarily invest in U.S. exchange-listed common stock and preferred stock. The portfolio manager focuses on companies which appear underpriced relative to their private market value (“PMV”). Under normal market conditions, the fund invests at least 80% of its assets in stocks that are listed on a national securities exchange as defined under the Investment Company Act of 1940, as amended (“1940 Act”). The portfolio manager will invest in companies that, in the public market, are selling at a significant discount to the portfolio manager’s assessment of their PMV.",,Technology,,,Gabelli,,5485577,108,,28.287,USD,,14.69280655639511,21.188193273601232,28.29242893227249,17.425982115856648,48.06157100364761,17.06974090970116,18.478880133085163,18.478880133085163,17.799869369369365,0.5990509144642038,1.5088061469056528,2.698434103207136,0.9257865769196372,-21.46277085203331,0.0,0.0,0.0,0.0,Micro,Very Low,Equity
XTEN,Bondbloxx Bloomberg Ten Year Target Duration US Treasury ETF,"Under normal circumstances, the fund will invest at least 80% of its net assets (plus the amount of any borrowings for investment purposes) in a portfolio of U.S. Treasury securities that collectively have an average duration of approximately 10 years, either directly or indirectly (e.g., through derivatives). The index is comprised of certain U.S. Treasury notes and bonds that are included in the Bloomberg US Treasury Index. It is non-diversified.",,Long Government,,,BondBloxx Investment Management,,706003520,253090,,45.0034,USD,,3.605777213247397,8.731296597319483,3.0148407335083727,9.60806079668856,7.387576081393021,10.27370376932354,7.387566530495793,7.387556979600252,10.27370560749402,0.1839105103519644,0.1056238875859465,0.524404460393329,0.5244025072774491,-9.299450681136223,0.0,0.0,0.0,0.0,Small,Medium,Bond
IMFL,Invesco International Developed Dynamic Multifactor ETF,"The fund generally will invest at least 80% of its total assets in the securities that comprise the index. The index is designed to utilize factor configurations that, in the view of the index provider, have historically outperformed other factors in certain stages of the economic cycle.",,Foreign Large Blend,,,Invesco,,543258560,51377,,27.21,USD,,14.343564293870228,16.698122630497046,22.796354200358373,15.152471718562888,46.26724799973021,15.780981950488291,28.26526572293424,28.265254228554547,15.957179661808343,0.739218687454495,1.372472728319388,2.805100984122252,1.645983487383888,-13.522494042479073,0.0,0.0,0.0,0.0,Small,Low,Equity
CONI,GraniteShares 1x Short COIN Daily ETF,,,,,,,,,2925753,,,USD,,-91.68221976399305,116.89059178670068,-91.68221976399305,116.89059178670068,-91.68221976399305,116.89059178670068,-91.68221976399305,-91.68221976399305,116.89059178670068,-0.8014521813264684,-0.8014521813264684,-0.8014521813264684,-0.8014521813264684,-92.4532810650966,0.0,0.0,0.0,0.0,Small,High,Equity
